time,avg_gossip_count,avg_vaccinated_count,avg_recovered_count
0.0,0.0,0.0,0.0
0.781393312427312,12.975288433479518,0.19390909374811494,0.9917501944392817
1.562786624854624,131.86131053701098,0.48,2.165296995050527
2.344179937281936,174.04643391795295,0.7444779161261238,3.78
3.125573249709248,148.48482947425785,1.13,5.5
3.90696656213656,92.11501978831731,1.6784902755849638,7.585655778368991
4.688359874563872,56.93678239581923,2.38693409409976,9.81717610221855
5.469753186991184,40.37157493412079,3.246629817886529,11.986179244744726
6.251146499418496,31.00985964895454,4.10805893314988,14.700204898913217
7.032539811845808,27.445386580773288,4.993355022786289,17.514285982522523
7.81393312427312,25.218882272328134,6.06,20.77160933788019
8.595326436700432,24.514739771313575,7.3722791207285665,24.407652303733368
9.376719749127744,23.700072133299074,8.545343961915034,27.819775268222184
10.158113061555056,27.819929119933512,9.643963819319481,31.68151897544578
10.939506373982368,31.9896416149536,10.861846295640433,35.44537971449595
11.72089968640968,33.166613361310816,12.230028025099465,39.26540917989144
12.502292998836992,28.27164614239202,13.734385966702567,43.280381069088214
13.283686311264304,25.6477060105906,14.965481536744813,47.29065121578388
14.065079623691616,27.716364026858336,16.399701397964524,51.38098825529412
14.846472936118928,27.932368186268977,17.87511624982642,55.42338625842301
15.62786624854624,25.064715390629377,19.564193895192705,59.370834943244766
16.409259560973553,27.098350834079827,20.99904051116937,63.38488367064117
17.190652873400865,28.790875961119973,22.683479811069272,67.33112359508107
17.972046185828177,26.859413711070157,24.29119413911943,71.3702189487038
18.75343949825549,21.2520543739369,25.873829416434546,75.77304635833012
19.5348328106828,16.755184636571148,27.356788449968136,80.05334191963179
20.316226123110113,17.920401246680424,29.07012308416758,84.07720564836318
21.097619435537425,16.326041467514372,30.746471841881704,88.30250456905746
21.879012747964737,12.417547843722772,32.44180151872067,92.26197023832545
22.66040606039205,14.442519904158386,34.01291197195233,96.44088762111653
23.44179937281936,15.306516887650249,35.70924113947039,100.66642551608915
24.223192685246673,15.972418908971,37.16975001591958,104.31628840693466
25.004585997673985,13.892882065128383,38.74456886199106,108.26436658804838
25.785979310101297,12.336686622025516,40.2189244287421,112.11771643868398
26.56737262252861,9.885432719799118,41.919426750301206,115.68392741584883
27.34876593495592,10.205618780868662,43.413237718982884,119.52055766827947
28.130159247383233,11.245076500675072,44.879857769633546,123.00690222141878
28.911552559810545,10.760728344759809,46.26349766011146,126.92449543996754
29.692945872237857,9.536181126892316,47.65050879275623,130.45660001829722
30.47433918466517,9.588051682570862,48.89519535500916,133.81034132120791
31.25573249709248,9.789098386078402,50.14522838365111,136.9165254871952
32.03712580951979,8.487084401239597,51.625594602039065,140.19240760195865
32.818519121947105,7.007003888797925,52.81525803580413,142.9305505278743
33.59991243437442,6.910449714608593,53.795862298992695,145.56635991776224
34.38130574680173,6.8951451922688,54.88676697271264,148.64443844925162
35.16269905922904,6.665446101888184,55.73915081847437,151.4409444063525
35.94409237165635,5.412463580510609,56.728523043438216,153.72075971007442
36.725485684083665,6.600897822493052,57.646688685102426,156.16435973558416
37.50687899651098,6.07687092159631,58.28133070808907,158.39977953347542
38.28827230893829,5.58340872491207,59.181079892323986,160.61123102210811
39.0696656213656,4.699336974949816,59.83135169088866,162.65357279353776
39.85105893379291,4.569116560126122,60.476390111232604,164.54998815373918
40.632452246220225,3.5124650445425827,61.140570940490434,166.46252987456427
41.41384555864754,3.1957112020179146,61.66194493405552,168.19926355516552
42.19523887107485,3.1325362734468083,62.31014217037304,169.6453929000702
42.97663218350216,2.866445515221569,62.870066295646446,170.99480103619996
43.75802549592947,3.1814453289016194,63.40497329533483,172.32244006855072
44.539418808356785,3.0453063817342274,63.87373140215995,173.76207953461636
45.3208121207841,2.470883291646572,64.40868060014753,174.7810382289925
46.10220543321141,2.6686332376912447,64.74479458693803,176.03384167678655
46.88359874563872,2.279869930038557,65.13780428135652,177.2549421593597
47.664992058066034,2.0102903598904778,65.54415563915295,178.35467559540973
48.446385370493346,1.762182356215887,65.90293348864957,179.29549564986314
49.22777868292066,1.7461017174591686,66.25049043065187,180.1965758140968
50.00917199534797,1.3472808960765243,66.58896546131719,180.98192755944984
50.79056530777528,1.1962426949660563,66.87533840481419,181.55627070252262
51.571958620202594,1.188301211936398,67.06156477469953,181.97488722911413
52.353351932629906,1.0734300036197442,67.34102238935753,182.6276983307905
53.13474524505722,1.1981435462773724,67.62520857107356,183.30137407795323
53.91613855748453,1.1598402344968783,67.93449426504503,183.70499494318037
54.69753186991184,1.0771049337323977,68.14870190239837,184.17470261956095
55.478925182339154,0.8908381393674351,68.40116147464748,184.68767589496971
56.260318494766466,0.8256783023860763,68.63959205273619,185.26267600782907
57.04171180719378,1.1334453467741674,68.86729467361585,185.72240262827233
57.82310511962109,1.1682111131783857,69.00598213649867,186.22070218981685
58.6044984320484,0.9310133834614618,69.19885890969348,186.68101930915228
59.385891744475714,0.6739495770604874,69.40847372060031,187.08692567265996
60.167285056903026,0.6977691207213386,69.61914278835741,187.56563831897247
60.94867836933034,0.6010323754153155,69.74037911022101,188.03780906465306
61.73007168175765,0.4198232864441159,69.87530065063923,188.35470455200513
62.51146499418496,0.4735391912217078,69.99392125013793,188.7030171311001
63.292858306612274,0.5304634399642016,70.08089836998961,188.990767061478
64.07425161903959,0.42825670152245293,70.16963098092504,189.13575113410963
64.8556449314669,0.43079328748582457,70.24286903099612,189.33084952764733
65.63703824389421,0.37125258202400085,70.2974308158577,189.51489224844306
66.41843155632152,0.45367862383974583,70.35862872418123,189.6682329411092
67.19982486874883,0.4722690223129057,70.45973374089205,189.80300861943812
67.98121818117615,0.4684938482313358,70.5121276015043,189.9026850982089
68.76261149360346,0.5090083620754825,70.57967605693695,189.990866172064
69.54400480603077,0.41182807130522064,70.66429029005482,190.10544730130172
70.32539811845808,0.3938873774132429,70.71412705678357,190.2471991279994
71.1067914308854,0.3680949214729209,70.81030490438617,190.37436266388949
71.8881847433127,0.36748320123039663,70.92699140087274,190.54475231604457
72.66957805574002,0.33845470191352184,70.97394733205837,190.65613330067194
73.45097136816733,0.39131706625828744,71.03972419822647,190.77545595341198
74.23236468059464,0.27118856748619324,71.08559055885095,190.9446495543309
75.01375799302195,0.32382152930243807,71.15090094207642,191.0946837279286
75.79515130544927,0.34101731565694154,71.17733390146442,191.169674279129
76.57654461787658,0.426493677560204,71.20909360609458,191.24687629448948
77.35793793030389,0.3570744707090785,71.25208245387913,191.3101929610532
78.1393312427312,0.25980146566857026,71.3018712229807,191.44096327246368
78.92072455515851,0.2549275151756071,71.3213983440827,191.57570822622972
79.70211786758583,0.2504950961617847,71.32859674661644,191.62127223926257
80.48351118001314,0.21497710156733252,71.34418148770902,191.6783930901437
81.26490449244045,0.2066267240394699,71.37088975320268,191.74902377217964
82.04629780486776,0.20228438466970114,71.38818913698319,191.80807355018595
82.82769111729507,0.19492985915734962,71.40537361409345,191.84143005944242
83.60908442972239,0.23030314327117338,71.40756571982077,191.88956371108208
84.3904777421497,0.2,71.41975782554807,191.94374980419263
85.17187105457701,0.2017509668540303,71.43,191.96475259621315
85.95326436700432,0.22961221225006895,71.43,191.98374168447765
86.73465767943163,0.21111329608276294,71.43,191.99908978632172
87.51605099185895,0.2,71.45055962321543,192.01244721446594
88.29744430428626,0.19,71.46,192.03409184776072
89.07883761671357,0.22450274402084527,71.48,192.04857167068968
89.86023092914088,0.25367762157345863,71.48,192.06098219611752
90.6416242415682,0.23274670770778272,71.49,192.07340938390362
91.4230175539955,0.23365026864300614,71.51,192.08627250312114
92.20441086642282,0.19,71.51331179583555,192.0913130293696
92.98580417885013,0.2098793745615105,71.52,192.09635355561807
93.76719749127744,0.20463710743535007,71.53,192.11139408186648
94.54859080370476,0.21,71.54039455289416,192.1455552185993
95.32998411613207,0.22387904195378497,71.55,192.15646714337893
96.11137742855938,0.19,71.58,192.20892765305751
96.89277074098669,0.19,71.58,192.2500585356901
97.674164053414,0.2,71.59,192.2709921997669
98.45555736584132,0.21,71.6,192.28154810376202
99.23695067826863,0.1816999069469783,71.6,192.29227470316698
100.01834399069594,0.19,71.6,192.33886598323414
100.79973730312325,0.19305202650644177,71.6,192.36372790197683
101.58113061555056,0.19,71.62,192.38445450138178
102.36252392797788,0.20535122895425295,71.62,192.4151811007867
103.14391724040519,0.20291407887700838,71.62,192.4159077001916
103.9253105528325,0.22,71.63,192.41663429959655
104.70670386525981,0.263495109398229,71.63,192.42736089900146
105.48809717768712,0.24,71.63,192.44411160674971
106.26949049011444,0.20137207947613917,71.64,192.44881409781135
107.05088380254175,0.19,71.64,192.4795406972163
107.83227711496906,0.20357409600658347,71.64,192.48
