time,avg_gossip_count,avg_vaccinated_count,avg_recovered_count
0.0,5.0,0.0,0.0
0.7472949644866255,217.88518650855622,15.113308287245111,0.0
1.494589928973251,300.2984211080535,22.450386981998207,0.0
2.2418848934598765,249.1804862453747,30.96081283732668,0.0
2.989179857946502,205.4973268761606,41.0851064793371,0.0
3.7364748224331272,181.18152364570102,51.72167549979163,0.0
4.483769786919753,171.5729900474776,63.17586495352718,0.0
5.231064751406378,166.75828100815505,74.65959261164004,0.0
5.978359715893004,163.00627149165217,85.78099337381856,0.0
6.7256546803796295,161.01948158845676,96.00109693443339,0.0
7.4729496448662545,161.15886829866952,100.38,0.53
8.22024460935288,162.42942466867,100.48,1.5975195034595218
8.967539573839506,162.43212104116267,100.56,2.6040951621623116
9.714834538326132,160.03466123794072,100.62,3.7429897833907746
10.462129502812756,161.8786015651046,100.73,4.86
11.209424467299382,161.19151285518018,100.86,6.2672029181613595
11.956719431786007,161.28368508084282,100.92,7.41
12.704014396272633,163.2132119870615,101.09,9.06
13.451309360759259,162.00896395832987,101.19,10.647411523096402
14.198604325245883,162.15894942166665,101.26,12.047780656911169
14.945899289732509,161.56699325301884,101.35,13.354114931395168
15.693194254219135,163.1784432924366,101.44,14.949481991723339
16.44048921870576,163.468480980099,101.55,16.31
17.187784183192385,163.14210581138593,101.63,17.58
17.935079147679012,162.99987853627593,101.75,18.870095198921344
18.682374112165636,164.0361057661166,101.85,20.306015138092068
19.429669076652264,162.01282531119696,101.91,21.55976381032697
20.176964041138888,163.37016270618506,101.99,22.879469006381875
20.92425900562551,160.87328033262662,102.04,24.053516604700267
21.67155397011214,160.92866399283906,102.08,25.382971825148797
22.418848934598763,161.06967172597228,102.15,26.5479193731845
23.16614389908539,160.94948554406858,102.22,27.49973919107937
23.913438863572015,162.80400313480663,102.25,28.53
24.66073382805864,162.54609559308759,102.3,29.496315599483573
25.408028792545267,162.34408949058684,102.35,30.415139750201217
26.15532375703189,163.13721075477665,102.39,31.351816070891623
26.902618721518518,162.0447592331077,102.47,32.31
27.649913686005142,163.62563175540944,102.52,33.30293233713402
28.397208650491766,162.69228780140836,102.55,34.05967262434661
29.144503614978394,161.99185295728472,102.58,34.84
29.891798579465018,160.76282978905857,102.65,35.40093613018148
30.639093543951645,159.6171225048597,102.68,36.18905233226482
31.38638850843827,160.74452411904295,102.74,36.85
32.13368347292489,161.3771199441078,102.78,37.45
32.88097843741152,162.2143252956603,102.83,38.019625481395565
33.62827340189815,162.60601104499503,102.89,38.61
34.37556836638477,163.39777197867127,102.94,39.09
35.1228633308714,162.14115607104858,102.97,39.56
35.870158295358024,163.0624239475943,102.98,40.06
36.617453259844645,161.84624765077896,103.0,40.43
37.36474822433127,163.528323296152,103.03,40.74
38.1120431888179,162.35571781890877,103.05,41.110920671445946
38.85933815330453,163.11341128939623,103.06,41.44
39.60663311779115,162.7364015416217,103.09,41.82
40.353928082277776,162.29626522899784,103.12,42.18
41.1012230467644,161.759339667634,103.15,42.47
41.84851801125102,161.0081208423367,103.18,42.71
42.59581297573765,162.6680731879536,103.19,43.07
43.34310794022428,163.0322416743037,103.2,43.36
44.0904029047109,163.13284475946904,103.21,43.62
44.83769786919753,163.06683743194236,103.22,43.78
45.584992833684154,163.68427093022103,103.23,43.98
46.33228779817078,163.0997119258595,103.24,44.21
47.0795827626574,162.74928576132402,103.24,44.4
47.82687772714403,163.05715238880416,103.24,44.6
48.57417269163066,163.15047544420406,103.26,44.73
49.32146765611728,163.21925546301543,103.26,44.9
50.068762620603906,163.37917598668756,103.26,45.07
50.81605758509053,163.35914643577777,103.29,45.19
51.56335254957716,163.4929668778175,103.32,45.41
52.31064751406378,163.13141708339796,103.34,45.53
53.05794247855041,163.3702914683623,103.34,45.69
53.805237443037036,162.87393627780529,103.35,45.87
54.55253240752366,163.08477677694523,103.35,45.97
55.299827372010284,163.00021757481682,103.35,46.09375770685331
56.04712233649691,163.07846106924833,103.37,46.23
56.79441730098353,162.55964013524832,103.39,46.3
57.54171226547016,162.08318994003656,103.39,46.39
